id,title,asset,givens_81,solution_81,clues,stored_difficulty,stored_score,rerated_difficulty,rerated_score,human_solved,solution_count,step_count,required_techniques,technique_counts,ranked_eligible,audit_reason
extreme_268,Extreme Challenge 268,assets/puzzles/extreme/extreme_05.json,090710068000000500001680000840000000200136000000890005020000004016308000300000050,492715368638429571751683942849257613275136489163894725927561834516348297384972156,26,expert,220,medium,136,true,1,57,hidden_pair|hidden_single|naked_single,hidden_single:8|hidden_pair:2|naked_single:47,true,"Considered hard/expert because it requires hidden_pair; not true Extreme because current rater classifies the puzzle as medium with score 136, and the rater has no Extreme output band."
extreme_048,Extreme Challenge 48,assets/puzzles/extreme/extreme_01.json,020100000107030000903800401006308000000069823080000007000210004001097006000000500,825174639147936258963852471796328145514769823382541967638215794251497386479683512,28,expert,220,medium,135,true,1,55,hidden_single|naked_pair|naked_single|pointing_pair,hidden_single:13|naked_pair:1|pointing_pair:1|naked_single:40,true,"Considered hard/expert because it requires naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 135, and the rater has no Extreme output band."
extreme_072,Extreme Challenge 72,assets/puzzles/extreme/extreme_02.json,008000071000200600050000800760010200080706100090500000907000026005900310013000009,238465971179283654456197832764319285582746193391528467947831526625974318813652749,28,expert,220,medium,135,true,1,55,hidden_pair|hidden_single|naked_single,naked_single:42|hidden_single:11|hidden_pair:2,true,"Considered hard/expert because it requires hidden_pair; not true Extreme because current rater classifies the puzzle as medium with score 135, and the rater has no Extreme output band."
extreme_155,Extreme Challenge 155,assets/puzzles/extreme/extreme_03.json,008000090070009000950000247360400700200600084001070000730000000020000658006040000,618724395472539861953186247365418729297653184841972536739865412124397658586241973,27,expert,220,medium,135,true,1,56,hidden_single|naked_pair|naked_single,naked_single:41|hidden_single:13|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 135, and the rater has no Extreme output band."
extreme_196,Extreme Challenge 196,assets/puzzles/extreme/extreme_04.json,600007230098200000005046000000539020000001500000000807800000040400300002062000009,614987235798253164325146978187539426246871593953462817839625741471398652562714389,26,expert,220,medium,135,true,1,57,hidden_single|naked_pair|naked_single,hidden_single:11|naked_pair:2|naked_single:44,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 135, and the rater has no Extreme output band."
extreme_198,Extreme Challenge 198,assets/puzzles/extreme/extreme_04.json,921000800000503900000000000530000687000000000000708590300016008005002060140070000,921647835467583912853291476539124687678359241214768593392416758785932164146875329,26,expert,220,medium,135,true,1,57,hidden_pair|hidden_single|naked_pair|naked_single,hidden_single:9|naked_single:46|naked_pair:1|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 135, and the rater has no Extreme output band."
extreme_203,Extreme Challenge 203,assets/puzzles/extreme/extreme_04.json,000030400004508000760000150000189735500020010000000000009051000020800000070000904,851637492294518367763942158642189735537426819918375246489751623326894571175263984,26,expert,220,medium,135,true,1,57,hidden_single|naked_pair|naked_single,naked_single:44|hidden_single:11|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 135, and the rater has no Extreme output band."
extreme_259,Extreme Challenge 259,assets/puzzles/extreme/extreme_05.json,800602070000900030263500000706800000009060408000200000001000607030020010600000900,894632175157948236263571849716854392329167458485293761541389627938726514672415983,26,expert,220,medium,135,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:18|naked_single:37|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 135, and the rater has no Extreme output band."
extreme_264,Extreme Challenge 264,assets/puzzles/extreme/extreme_05.json,001200064900010000020600700000954002070000000000020800003000000500000089089470210,751283964964517328328649751836954172172368495495721836213896547547132689689475213,26,expert,220,medium,135,true,1,56,hidden_single|naked_single|pointing_pair,naked_single:39|hidden_single:16|pointing_pair:1,true,"Considered hard/expert because it requires pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 135, and the rater has no Extreme output band."
extreme_043,Extreme Challenge 43,assets/puzzles/extreme/extreme_01.json,000900083050000000130002045001040000506080000380021500400890000005013006000400050,672954183954138627138672945721546398546389712389721564467895231895213476213467859,28,expert,220,medium,134,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:21|naked_pair:1|naked_single:32,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 134, and the rater has no Extreme output band."
extreme_066,Extreme Challenge 66,assets/puzzles/extreme/extreme_02.json,000000000500000937900854001060010098000900050709540003000000019004100800301005000,216397584548621937973854261465213798132978456789546123857462319624139875391785642,28,expert,220,medium,134,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:14|naked_pair:2|naked_single:39,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 134, and the rater has no Extreme output band."
extreme_131,Extreme Challenge 131,assets/puzzles/extreme/extreme_03.json,050478009800000103000500800000004001200300070006000030915000000000000300380620015,153478629847296153629531847538764291291385476476912538915843762762159384384627915,27,expert,220,medium,134,true,1,55,hidden_single|naked_single|pointing_pair,hidden_single:17|naked_single:37|pointing_pair:1,true,"Considered hard/expert because it requires pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 134, and the rater has no Extreme output band."
extreme_159,Extreme Challenge 159,assets/puzzles/extreme/extreme_03.json,015000900007030020609000740000060072000040300500021000094006000100800400000004015,215487963487639521639215748948563172721948356563721894394156287156872439872394615,27,expert,220,medium,134,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:12|naked_pair:2|naked_single:42,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 134, and the rater has no Extreme output band."
extreme_168,Extreme Challenge 168,assets/puzzles/extreme/extreme_03.json,710000800069040700000000069071000980020050000980010300000123000090570002100000000,713296854269845713854731269471362985326958471985417326547123698698574132132689547,27,expert,220,medium,134,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:19|naked_pair:1|naked_single:35,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 134, and the rater has no Extreme output band."
extreme_193,Extreme Challenge 193,assets/puzzles/extreme/extreme_04.json,028000090000205007000004500000026831650310000000000000000659000080040005900030100,528173496496285317317964528749526831652318749831497652174659283283741965965832174,26,expert,220,medium,134,true,1,57,hidden_single|naked_pair|naked_single,hidden_single:10|naked_single:45|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 134, and the rater has no Extreme output band."
extreme_206,Extreme Challenge 206,assets/puzzles/extreme/extreme_04.json,309060000207000000040009020030900670006004002020000080003070068500081000601000000,359267814267148935148359726834925671716834592925716483493572168572681349681493257,26,expert,220,medium,134,true,1,56,hidden_single|naked_pair|naked_single,naked_single:38|hidden_single:17|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 134, and the rater has no Extreme output band."
extreme_226,Extreme Challenge 226,assets/puzzles/extreme/extreme_04.json,062000050000080000000000739000800000000009310010450007983000006000027903000098100,462973851739185462851246739697831524524769318318452697983514276145627983276398145,26,expert,220,medium,134,true,1,57,hidden_single|naked_pair|naked_single,hidden_single:10|naked_single:45|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 134, and the rater has no Extreme output band."
extreme_233,Extreme Challenge 233,assets/puzzles/extreme/extreme_04.json,860000150000103006000040700400900000013000400000027901000004210600000005000080670,864792153729153846135846792472931568913568427586427931358674219647219385291385674,26,expert,220,medium,134,true,1,57,hidden_single|naked_pair|naked_single,naked_single:45|hidden_single:10|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 134, and the rater has no Extreme output band."
extreme_241,Extreme Challenge 241,assets/puzzles/extreme/extreme_05.json,000400563500007080000060200003000090609002800040600002305708040000000001004300000,271489563536217489498563217123874695659132874847695132315728946782946351964351728,26,expert,220,medium,134,true,1,57,hidden_single|naked_pair|naked_single,hidden_single:10|naked_pair:2|naked_single:45,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 134, and the rater has no Extreme output band."
extreme_261,Extreme Challenge 261,assets/puzzles/extreme/extreme_05.json,000004001506000000070000932000002050084007003060000200690000870850910000040000010,923784561516239487478165932139842756284657193765391248691423875857916324342578619,26,expert,220,medium,134,true,1,57,hidden_single|naked_pair|naked_single,hidden_single:10|naked_single:45|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 134, and the rater has no Extreme output band."
extreme_265,Extreme Challenge 265,assets/puzzles/extreme/extreme_05.json,060000310070000950009071020000500160030000500000036084000050600307004000010000030,264985317173462958589371426842597163631248579795136284928753641357614892416829735,26,expert,220,medium,134,true,1,57,hidden_single|naked_pair|naked_single,naked_single:45|hidden_single:10|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 134, and the rater has no Extreme output band."
extreme_033,Extreme Challenge 33,assets/puzzles/extreme/extreme_01.json,700060200056000007800017500685000401000090000140800000530002600210040000060000070,791564238456238917823917564685723491372491856149856723538172649217649385964385172,28,expert,220,medium,133,true,1,55,hidden_pair|hidden_single|naked_single,naked_single:44|hidden_single:9|hidden_pair:2,true,"Considered hard/expert because it requires hidden_pair; not true Extreme because current rater classifies the puzzle as medium with score 133, and the rater has no Extreme output band."
extreme_068,Extreme Challenge 68,assets/puzzles/extreme/extreme_02.json,000009361030020000700000050200040010100005004070000003020050107400970006917000040,542789361631524978798613452253847619169235784874196523326458197485971236917362845,28,expert,220,medium,133,true,1,54,hidden_single|naked_single|pointing_pair,naked_single:35|hidden_single:18|pointing_pair:1,true,"Considered hard/expert because it requires pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 133, and the rater has no Extreme output band."
extreme_096,Extreme Challenge 96,assets/puzzles/extreme/extreme_02.json,009002003063000050000000710300759000005004001020003070107900640000000590000080107,719542863863197254254638719381759426975264381426813975137925648648371592592486137,28,expert,220,medium,133,true,1,55,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:13|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 133, and the rater has no Extreme output band."
extreme_114,Extreme Challenge 114,assets/puzzles/extreme/extreme_02.json,030200800000310006004007000050080701000004600908000020000050008005008903046903000,531246897789315246624897315452689731173524689968731524397152468215468973846973152,27,expert,220,medium,133,true,1,55,hidden_pair|hidden_single|naked_single,naked_single:38|hidden_single:16|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair; not true Extreme because current rater classifies the puzzle as medium with score 133, and the rater has no Extreme output band."
extreme_119,Extreme Challenge 119,assets/puzzles/extreme/extreme_02.json,010040600407053010000890000000938401000500083000007000093080250052000000000000006,918742635427653819536891724265938471174526983389417562693184257752369148841275396,27,expert,220,medium,133,true,1,57,hidden_single|naked_pair|naked_single|pointing_pair,naked_single:52|hidden_single:2|naked_pair:2|pointing_pair:1,true,"Considered hard/expert because it requires naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 133, and the rater has no Extreme output band."
extreme_026,Extreme Challenge 26,assets/puzzles/extreme/extreme_01.json,500000400830000005600120900460500000200019300001604000090003620000000501020050803,512398476839746215674125938463572189257819364981634752195483627348267591726951843,29,expert,220,medium,132,true,1,53,hidden_single|naked_pair|naked_single,hidden_single:21|naked_single:31|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_046,Extreme Challenge 46,assets/puzzles/extreme/extreme_01.json,060002040802079600000360000700000200018000073504000060180200300006000000200006805,361852749852479631479361582793618254618524973524793168185247396936185427247936815,28,expert,220,medium,132,true,1,55,hidden_single|naked_pair|naked_single,naked_single:41|hidden_single:12|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_067,Extreme Challenge 67,assets/puzzles/extreme/extreme_02.json,000804312000231600000000000050008020483010700020900400000706500007400000090080060,675894312948231675312567948759348126483612759126975483831726594267459831594183267,28,expert,220,medium,132,true,1,55,hidden_single|naked_pair|naked_single|pointing_pair,hidden_single:10|naked_single:43|naked_pair:1|pointing_pair:1,true,"Considered hard/expert because it requires naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_070,Extreme Challenge 70,assets/puzzles/extreme/extreme_02.json,408100520007025000000400030060700305000062047000000000000051009006374050200006000,498137526137625894625498731862749315513862947749513268374251689986374152251986473,28,expert,220,medium,132,true,1,54,hidden_single|naked_pair|naked_single,naked_single:34|hidden_single:19|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_084,Extreme Challenge 84,assets/puzzles/extreme/extreme_02.json,510003000004005008080000090007400030000031800193270000200000080000300207008760400,519823746764195328382647591827456139645931872193278654276514983451389267938762415,28,expert,220,medium,132,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:19|naked_pair:1|naked_single:34,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_101,Extreme Challenge 101,assets/puzzles/extreme/extreme_02.json,020400610093000000001520000030000708706205041000706000850002000000000320000069000,528493617493671582671528439235914768786235941914786253857342196169857324342169875,27,expert,220,medium,132,true,1,55,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:17|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_126,Extreme Challenge 126,assets/puzzles/extreme/extreme_03.json,020080506100060400000400030652000000019025000000800052300000000060300985080040000,427183596138569427596472138652734819819625743743891652371958264264317985985246371,27,expert,220,medium,132,true,1,55,hidden_single|naked_single|pointing_pair,hidden_single:15|pointing_pair:1|naked_single:39,true,"Considered hard/expert because it requires pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_147,Extreme Challenge 147,assets/puzzles/extreme/extreme_03.json,005000300000643280030000970000300010102060850080207000008000000004801090060030000,825179346791643285436582971649358712172964853583217469218796534354821697967435128,27,expert,220,medium,132,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:17|naked_pair:1|naked_single:37,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_162,Extreme Challenge 162,assets/puzzles/extreme/extreme_03.json,000304000500690043010005000009050060000000500251006409005739000007000600104000000,796314852582697143413285976349152768678943521251876439865739214937421685124568397,27,expert,220,medium,132,true,1,56,hidden_single|naked_pair|naked_single,naked_single:44|hidden_single:10|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_167,Extreme Challenge 167,assets/puzzles/extreme/extreme_03.json,000400500040060030500000901650700100092030000000020650080002067300890200000000080,738419526941265738526387941653748192192536874874921653489152367367894215215673489,27,expert,220,medium,132,true,1,57,hidden_single|naked_pair|naked_single,hidden_single:3|naked_single:51|naked_pair:3,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_183,Extreme Challenge 183,assets/puzzles/extreme/extreme_04.json,865040100004000000000600009000000810237810000000004000053080097048000500000501400,865749123974123658312658749496372815237815964581964372153486297648297531729531486,27,expert,220,medium,132,true,1,56,hidden_single|naked_pair|naked_single,naked_single:44|hidden_single:10|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_188,Extreme Challenge 188,assets/puzzles/extreme/extreme_04.json,000340085000008020001090300000700006008030750000009000805003000000070060000586902,926347185473158629581692374342715896698234751157869243865923417239471568714586932,26,expert,220,medium,132,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:15|naked_pair:1|naked_single:40,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_199,Extreme Challenge 199,assets/puzzles/extreme/extreme_04.json,020000085900300000805000107050000700200590008000000019080000902000010040060907050,624179385917358264835246197159483726276591438348762519581634972792815643463927851,26,expert,220,medium,132,true,1,56,hidden_single|naked_pair|naked_single,hidden_single:15|naked_single:40|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_207,Extreme Challenge 207,assets/puzzles/extreme/extreme_04.json,009000710010080000600200009970800003000300070000000540090053006000090000304620800,489536712712984635635217489971845263548362971263179548897453126126798354354621897,26,expert,220,medium,132,true,1,57,hidden_single|naked_pair|naked_single,naked_single:47|hidden_single:8|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_236,Extreme Challenge 236,assets/puzzles/extreme/extreme_04.json,009000300000100000428060000000056900030720605040300070580030200007005060060000000,719284356356197428428563719872456931931728645645319872584631297297845163163972584,26,expert,220,medium,132,true,1,57,hidden_single|naked_pair|naked_single|pointing_pair,naked_single:49|hidden_single:6|naked_pair:1|pointing_pair:1,true,"Considered hard/expert because it requires naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_245,Extreme Challenge 245,assets/puzzles/extreme/extreme_05.json,506000000090324005240050001309000070020080090000001000002000004000143007001000800,576819432198324765243657981319462578624785193857931246762598314985143627431276859,26,expert,220,medium,132,true,1,56,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:15|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_267,Extreme Challenge 267,assets/puzzles/extreme/extreme_05.json,046800050000200460000000108070940000004510000020600809000000023058000004000409000,746891352819253467235764198673948215984512736521637849497185623158326974362479581,26,expert,220,medium,132,true,1,56,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:15|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 132, and the rater has no Extreme output band."
extreme_063,Extreme Challenge 63,assets/puzzles/extreme/extreme_02.json,500060070004503020100940500009050281000006005300208000000670490003005000000000800,538162974974583126126947538769354281281796345345218769852671493493825617617439852,28,expert,220,medium,131,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:11|naked_single:42|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 131, and the rater has no Extreme output band."
extreme_112,Extreme Challenge 112,assets/puzzles/extreme/extreme_02.json,300076010009000000051200700010000009603001400400000070080403000070000900934600200,342976815769185324851234796517842639693751482428369571285493167176528943934617258,27,expert,220,medium,131,true,1,55,hidden_single|naked_pair|naked_single,naked_single:38|hidden_single:16|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 131, and the rater has no Extreme output band."
extreme_132,Extreme Challenge 132,assets/puzzles/extreme/extreme_03.json,740093600006800000031005070600502000020400300004009080000000900000040001307006200,748193625256874193931625874693582417825417369174369582482731956569248731317956248,27,expert,220,medium,131,true,1,56,hidden_pair|hidden_single|naked_pair|naked_single,hidden_single:7|naked_single:47|naked_pair:1|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 131, and the rater has no Extreme output band."
extreme_160,Extreme Challenge 160,assets/puzzles/extreme/extreme_03.json,900841000000570040100030005000060000809410000036000200302000000000904021400100050,957841632623579148184236975241365897879412563536798214312657489765984321498123756,27,expert,220,medium,131,true,1,55,hidden_single|naked_pair|naked_single,naked_single:38|hidden_single:16|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 131, and the rater has no Extreme output band."
extreme_169,Extreme Challenge 169,assets/puzzles/extreme/extreme_03.json,200000018010407060000050004000000000306089050001745300005060000030000000602000785,274396518518427963963851274457632891326189457891745326785264139139578642642913785,27,expert,220,medium,131,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:16|naked_pair:1|naked_single:38,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 131, and the rater has no Extreme output band."
extreme_171,Extreme Challenge 171,assets/puzzles/extreme/extreme_03.json,000702054504900003070000000000400000010050480800020075000270038100500000000004207,691732854584916723273845961735468192912357486846129375469271538127583649358694217,27,expert,220,medium,131,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:16|naked_pair:1|naked_single:38,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 131, and the rater has no Extreme output band."
extreme_225,Extreme Challenge 225,assets/puzzles/extreme/extreme_04.json,328000900600080010010000003005000000830000260900308070087005090000002000290000600,328147956659283417714596823475629138831754269962318574187465392546932781293871645,26,expert,220,medium,131,true,1,56,hidden_single|naked_single|pointing_pair,hidden_single:12|naked_single:43|pointing_pair:1,true,"Considered hard/expert because it requires pointing_pair; not true Extreme because current rater classifies the puzzle as medium with score 131, and the rater has no Extreme output band."
extreme_248,Extreme Challenge 248,assets/puzzles/extreme/extreme_05.json,314908000006005314000000000008000903000000125120000060600002050087000600000090000,314968572896725314572143896768251943943687125125439768639872451287514639451396287,26,expert,220,medium,131,true,1,57,hidden_single|naked_pair|naked_single,naked_single:48|hidden_single:7|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 131, and the rater has no Extreme output band."
extreme_258,Extreme Challenge 258,assets/puzzles/extreme/extreme_05.json,002045700540308020873000400008000304096000080030027000001003002007000843000062000,612945738549378126873216495728691354196534287435827961951483672267159843384762519,31,expert,220,medium,131,true,1,52,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:35|hidden_single:15|naked_pair:1|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair, naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 131, and the rater has no Extreme output band."
extreme_263,Extreme Challenge 263,assets/puzzles/extreme/extreme_05.json,000000008090402030060070002000507800100040500000890240070000300000026000600709080,241635978897412635563978412324567891189243567756891243975184326418326759632759184,26,expert,220,medium,131,true,1,57,hidden_single|naked_pair|naked_single,naked_single:48|hidden_single:7|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as medium with score 131, and the rater has no Extreme output band."
extreme_077,Extreme Challenge 77,assets/puzzles/extreme/extreme_02.json,000000490235000006004006000900007100050460007000503600823000060510000300000038900,678352491235941876194786532946827153351469287782513649823195764519674328467238915,28,expert,220,easy,130,true,1,55,hidden_single|naked_pair|naked_single|pointing_pair,hidden_single:8|naked_pair:1|naked_single:45|pointing_pair:1,true,"Considered hard/expert because it requires naked_pair, pointing_pair; not true Extreme because current rater classifies the puzzle as easy with score 130, and the rater has no Extreme output band."
extreme_082,Extreme Challenge 82,assets/puzzles/extreme/extreme_02.json,520000078000030001040007200280050000030069800010000045302041000800700010054000000,523416978798235461641987253287354196435169827916872345372541689869723514154698732,28,expert,220,easy,130,true,1,54,hidden_single|naked_pair|naked_single,naked_single:36|hidden_single:17|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as easy with score 130, and the rater has no Extreme output band."
extreme_090,Extreme Challenge 90,assets/puzzles/extreme/extreme_02.json,900702100000000900030400007000640002700309050406000890309007000200030605000000340,964752138527813964138496527893645712712389456456271893349567281281934675675128349,28,expert,220,easy,130,true,1,54,hidden_single|naked_pair|naked_single,naked_single:36|hidden_single:17|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as easy with score 130, and the rater has no Extreme output band."
extreme_122,Extreme Challenge 122,assets/puzzles/extreme/extreme_03.json,000030504803700160000600800000009041041000030000010608200570010050004009000000007,162938574893745162574621893628359741741286935935417628289573416357164289416892357,27,expert,220,easy,130,true,1,55,hidden_pair|hidden_single|naked_single,naked_single:41|hidden_single:13|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair; not true Extreme because current rater classifies the puzzle as easy with score 130, and the rater has no Extreme output band."
extreme_157,Extreme Challenge 157,assets/puzzles/extreme/extreme_03.json,300900200000053060040200000073000040400001009006824000004032000201000408060009000,357946281812753964649218735173695842428371659596824317984132576231567498765489123,27,expert,220,easy,130,true,1,55,hidden_single|naked_pair|naked_single,hidden_single:15|naked_single:39|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as easy with score 130, and the rater has no Extreme output band."
extreme_194,Extreme Challenge 194,assets/puzzles/extreme/extreme_04.json,100800600006143070079200000000000004400000780000052009090000240000700000568004000,134897652256143978879265431913678524425931786687452319791586243342719865568324197,26,expert,220,easy,130,true,1,56,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:13|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as easy with score 130, and the rater has no Extreme output band."
extreme_242,Extreme Challenge 242,assets/puzzles/extreme/extreme_05.json,804000007000004000009730005008002000710000009500908700020040900030000060900006073,854629317371584296269731845698172534712453689543968721126347958437895162985216473,26,expert,220,easy,130,true,1,56,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:13|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as easy with score 130, and the rater has no Extreme output band."
extreme_243,Extreme Challenge 243,assets/puzzles/extreme/extreme_05.json,047800010610904805000000000000000301502010060000006590430000008000000000209105000,947852613613974825825631947764529381592318764381746592436297158158463279279185436,26,expert,220,easy,130,true,1,56,hidden_pair|hidden_single|naked_single,naked_single:44|hidden_single:11|hidden_pair:1,true,"Considered hard/expert because it requires hidden_pair; not true Extreme because current rater classifies the puzzle as easy with score 130, and the rater has no Extreme output band."
extreme_246,Extreme Challenge 246,assets/puzzles/extreme/extreme_05.json,000370450006000000730000208000054060000090000002800510009000070005409800800010600,298371456456928731731546298387154962514692387962837514649283175175469823823715649,26,expert,220,easy,130,true,1,57,hidden_single|naked_pair|naked_single,naked_single:49|hidden_single:6|naked_pair:2,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as easy with score 130, and the rater has no Extreme output band."
extreme_247,Extreme Challenge 247,assets/puzzles/extreme/extreme_05.json,000270040860030000200000005400000000000008460700460052948610000001000000070000603,153279846864135279297846135416352798325798461789461352948613527631527984572984613,26,expert,220,easy,130,true,1,56,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:13|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as easy with score 130, and the rater has no Extreme output band."
extreme_018,Extreme Challenge 18,assets/puzzles/extreme/extreme_01.json,002400000900650300480900060000720400000030900504010002000245009000300016008100500,652483197971652348483971265819726453726534981534819672167245839245398716398167524,29,expert,220,easy,129,true,1,53,hidden_single|naked_pair|naked_single,naked_single:34|hidden_single:18|naked_pair:1,true,"Considered hard/expert because it requires naked_pair; not true Extreme because current rater classifies the puzzle as easy with score 129, and the rater has no Extreme output band."
