id,title,asset,givens_81,solution_81,clues,stored_difficulty,stored_score,rerated_difficulty,rerated_score,human_solved,solution_count,step_count,required_techniques,technique_counts,ranked_eligible,audit_reason
mastery_096,Mastery 96,assets/puzzles/mastery/mastery_02.json,003400020000600008650000017090048070067200304040000209000026003000030840500010000,983471625471652938652983417295348176167295384348167259814726593726539841539814762,29,hard,185,easy,128,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:10|naked_single:42|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 128.
mastery_133,Mastery 133,assets/puzzles/mastery/mastery_03.json,960080051000006080300700906600000000089005600100070008000069003806003007030210000,962384751715926384348751926627498135489135672153672498271869543896543217534217869,29,hard,185,easy,128,true,1,53,hidden_single|naked_pair|naked_single,hidden_single:17|naked_pair:1|naked_single:35,true,Requires naked_pair; current rater classifies the puzzle as easy with score 128.
mastery_223,Mastery 223,assets/puzzles/mastery/mastery_04.json,009020004000804005000090301694000010870900000300010906008002000010000560200100009,569321874132874695487695321694253718871946253325718946948562137713489562256137489,28,hard,185,easy,128,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:15|naked_single:38|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 128.
mastery_227,Mastery 227,assets/puzzles/mastery/mastery_04.json,075029600000000000100050409008094200000300004000216080096100800000902170300000000,875429631942631758163758429738594216621387594459216387296173845584962173317845962,28,hard,185,easy,128,true,1,54,hidden_single|naked_pair|naked_single,naked_single:38|hidden_single:15|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 128.
mastery_235,Mastery 235,assets/puzzles/mastery/mastery_04.json,003000794090100005020000160050000031000080607000200050006500089502000300080000012,163852794794136825825749163958674231231985647647213958376521489512498376489367512,28,hard,185,easy,128,true,1,54,hidden_single|naked_single|pointing_pair,naked_single:40|hidden_single:13|pointing_pair:1,true,Requires pointing_pair; current rater classifies the puzzle as easy with score 128.
mastery_246,Mastery 246,assets/puzzles/mastery/mastery_05.json,030000001900006083000800200090073500000200307670000000008049700009100830120000900,834952671952716483716834295291673548485291367673485129368549712549127836127368954,28,hard,185,easy,128,true,1,54,hidden_single|naked_pair|naked_single,naked_single:38|hidden_single:15|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 128.
mastery_024,Mastery 24,assets/puzzles/mastery/mastery_01.json,700005600098710030203609004009140006000350800000007100900400000030060001086000420,741235689698714235253689714879142356124356897365897142917423568432568971586971423,31,hard,185,easy,127,true,1,52,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:39|hidden_single:11|naked_pair:1|hidden_pair:1,true,"Requires hidden_pair, naked_pair; current rater classifies the puzzle as easy with score 127."
mastery_025,Mastery 25,assets/puzzles/mastery/mastery_01.json,010000000006050031800900000700805016003020800500301400030046028001702000000530004,319674285476258931852913647724895316163427859598361472935146728641782593287539164,30,hard,185,easy,127,true,1,52,hidden_single|naked_pair|naked_single,naked_single:33|hidden_single:18|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 127.
mastery_037,Mastery 37,assets/puzzles/mastery/mastery_01.json,000396000006000205100050600873001096501900000060000050008005000045730001000000564,452396718396187245187452639873521496521964387964873152218645973645739821739218564,30,hard,185,easy,127,true,1,53,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:11|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 127.
mastery_060,Mastery 60,assets/puzzles/mastery/mastery_01.json,005314900400006000090500100000000000054000029002057300800045003040960208000020410,275314986413896752698572134136289547754631829982457361827145693541963278369728415,30,hard,185,easy,127,true,1,52,hidden_single|naked_single|pointing_pair,hidden_single:16|naked_single:35|pointing_pair:1,true,Requires pointing_pair; current rater classifies the puzzle as easy with score 127.
mastery_072,Mastery 72,assets/puzzles/mastery/mastery_02.json,207000491030000702000700030000807300010306050003054007000000009372000040960100200,287635491536491782194782635459817326718326954623954817841273569372569148965148273,30,hard,185,easy,127,true,1,52,hidden_pair|hidden_single|naked_single,hidden_single:16|naked_single:35|hidden_pair:1,true,Requires hidden_pair; current rater classifies the puzzle as easy with score 127.
mastery_075,Mastery 75,assets/puzzles/mastery/mastery_02.json,009000407070090050000706001000008500705460009890057010050010020008000006960300700,319825467674193258582746931146938572725461389893257614457619823238574196961382745,30,hard,185,easy,127,true,1,52,hidden_single|naked_pair|naked_single,naked_single:33|hidden_single:18|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 127.
mastery_120,Mastery 120,assets/puzzles/mastery/mastery_02.json,050020004902060300746008000000000009000002560204700000027000003060001002130000850,853129674912467385746538291675813429381942567294756138427685913568391742139274856,28,hard,185,easy,127,true,1,54,hidden_single|naked_pair|naked_single,naked_single:39|hidden_single:14|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 127.
mastery_170,Mastery 170,assets/puzzles/mastery/mastery_03.json,008005000715090002030020017673980000020003490000000006180507900000040200400000050,248175639715396842936428517673984125521763498894251376182537964357649281469812753,30,hard,185,easy,127,true,1,54,hidden_single|naked_pair|naked_single,naked_single:47|hidden_single:4|naked_pair:3,true,Requires naked_pair; current rater classifies the puzzle as easy with score 127.
mastery_180,Mastery 180,assets/puzzles/mastery/mastery_03.json,000060009003008000849075060005000090000007005798016000000009007007053000924000050,571362849263948571849175263615234798432897615798516432356429187187653924924781356,28,hard,185,easy,127,true,1,54,hidden_single|naked_pair|naked_single,naked_single:39|hidden_single:14|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 127.
mastery_236,Mastery 236,assets/puzzles/mastery/mastery_04.json,190500040005002090200390005000750000000089030002000407000600804070020500000478000,193567248765842193248391765631754982457289631982136457329615874874923516516478329,28,hard,185,easy,127,true,1,55,hidden_single|naked_pair|naked_single,naked_single:46|hidden_single:7|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 127.
mastery_255,Mastery 255,assets/puzzles/mastery/mastery_05.json,090001060000302800260000500000204036600180200450700080000005070020900008009400000,798541362145362897263897541981254736637189254452736189814625973526973418379418625,28,hard,185,easy,127,true,1,54,hidden_single|naked_pair|naked_single,naked_single:39|hidden_single:14|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 127.
mastery_259,Mastery 259,assets/puzzles/mastery/mastery_05.json,000849000000003206013600000000000564020050000006008302030002000150960000094080005,265849731489173256713625498978231564321456987546798312837512649152964873694387125,28,hard,185,easy,127,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:14|naked_pair:1|naked_single:39,true,Requires naked_pair; current rater classifies the puzzle as easy with score 127.
mastery_009,Mastery 09,assets/puzzles/mastery/mastery_01.json,700900150050870049040000700527300001000109027001000600070403900000001000900607804,768934152152876349349215768527368491683149527491752683276483915834591276915627834,32,hard,185,easy,126,true,1,51,hidden_single|naked_pair|naked_single,naked_single:35|hidden_single:14|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_045,Mastery 45,assets/puzzles/mastery/mastery_01.json,000210900000009360080600000030850049000136205058000600400000892020300000000008407,346215978512789364987643521631852749794136285258497613473561892829374156165928437,30,hard,185,easy,126,true,1,52,hidden_single|naked_pair|naked_single,hidden_single:17|naked_pair:1|naked_single:34,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_047,Mastery 47,assets/puzzles/mastery/mastery_01.json,483200719250070000010000000000004520005009006608000003070893065000040000000100930,483265719256971384917438652391684527725319846648752193172893465839546271564127938,30,hard,185,easy,126,true,1,52,hidden_single|naked_pair|naked_single,naked_single:34|hidden_single:17|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_074,Mastery 74,assets/puzzles/mastery/mastery_02.json,014003007800090040700000000000000009508047300007000600301605200400381700600409003,214853967853796142796214538132568479568947321947132685381675294429381756675429813,30,hard,185,easy,126,true,1,52,hidden_single|naked_pair|naked_single,naked_single:34|hidden_single:17|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_106,Mastery 106,assets/puzzles/mastery/mastery_02.json,673450100002008670000000040804100060000000319010000004000370000000046985000000701,673452198542918673198763542854139267267584319319627854985371426731246985426895731,29,hard,185,easy,126,true,1,54,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:46|hidden_single:6|naked_pair:1|hidden_pair:1,true,"Requires hidden_pair, naked_pair; current rater classifies the puzzle as easy with score 126."
mastery_125,Mastery 125,assets/puzzles/mastery/mastery_03.json,070859020005300060204006000060030010000200000000685003000000470002000039350400106,671859324985342761234716895568934217493271658127685943816593472742168539359427186,29,hard,185,easy,126,true,1,53,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:15|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_129,Mastery 129,assets/puzzles/mastery/mastery_03.json,000602010310009000400035079200807900500006030900000507000000000000974023004200100,879642315315789462462135879231857946587496231946321587623518794158974623794263158,29,hard,185,easy,126,true,1,54,hidden_single|naked_pair|naked_single,naked_single:44|hidden_single:8|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_142,Mastery 142,assets/puzzles/mastery/mastery_03.json,600120080048009000100004000000841005070006048800000030001008063900000014050400009,695123487748659321132784956263841795579236148814597632421978563987365214356412879,29,hard,185,easy,126,true,1,53,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:15|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_147,Mastery 147,assets/puzzles/mastery/mastery_03.json,008090700000208040040050001000001062269000080000600074000500307000000090713900406,128496735537218649946357821475831962269745183381629574892564317654173298713982456,29,hard,185,easy,126,true,1,53,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:15|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_148,Mastery 148,assets/puzzles/mastery/mastery_03.json,000245090000000008169080500010600072000500800300704009590000080728009000001000005,873245691452916738169387524915638472247591863386724159594163287728459316631872945,29,hard,185,easy,126,true,1,53,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:15|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_159,Mastery 159,assets/puzzles/mastery/mastery_03.json,000070000007200903000003081500008690000962370090000000015004230030007064008000010,359871426187246953624593781573418692841962375296735148715684239932157864468329517,29,hard,185,easy,126,true,1,54,hidden_single|naked_pair|naked_single,naked_single:44|hidden_single:8|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_161,Mastery 161,assets/puzzles/mastery/mastery_03.json,375000000008503269000000000700000004450000106000350920800700000590012400000030700,375269841148573269962841573729186354453927186681354927834795612597612438216438795,28,hard,185,easy,126,true,1,55,hidden_single|naked_pair|naked_single,naked_single:47|hidden_single:6|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_163,Mastery 163,assets/puzzles/mastery/mastery_03.json,050000680028000000000682940080100007000260500000090034490000050800000003002806010,954371682628945371317682945589134267143267598276598134491723856865419723732856419,28,hard,185,easy,126,true,1,54,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:13|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_172,Mastery 172,assets/puzzles/mastery/mastery_03.json,300500100000000290000293047000902485048000072000400000075004000000320050600000010,329547168754168293816293547163972485548631972297485631975814326481326759632759814,28,hard,185,easy,126,true,1,54,hidden_pair|hidden_single|naked_single,naked_single:42|hidden_single:11|hidden_pair:1,true,Requires hidden_pair; current rater classifies the puzzle as easy with score 126.
mastery_187,Mastery 187,assets/puzzles/mastery/mastery_04.json,001900805400860000080010000000000050210000070935608040602091000140000700000700090,721934865493865217586217934867142359214359678935678142672491583149583726358726491,28,hard,185,easy,126,true,1,54,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:13|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_215,Mastery 215,assets/puzzles/mastery/mastery_04.json,005000476760031800200070001080000710642000098000090000001002600000050100070000040,315829476764531829298476531983264715642715398157398264831942657429657183576183942,28,hard,185,easy,126,true,1,54,hidden_pair|hidden_single|naked_single,naked_single:42|hidden_single:11|hidden_pair:1,true,Requires hidden_pair; current rater classifies the puzzle as easy with score 126.
mastery_222,Mastery 222,assets/puzzles/mastery/mastery_04.json,870900600500801004904060700080000000400057000000180006738000005045000000200600300,871924653563871294924563781182496537496357812357182946738219465645738129219645378,28,hard,185,easy,126,true,1,54,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:13|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 126.
mastery_270,Mastery 270,assets/puzzles/mastery/mastery_05.json,004510000000000500050687020916003000000000003780200090608700000500900002370000960,234519687867324519159687324916873245425196873783245196698732451541968732372451968,28,hard,185,easy,126,true,1,54,hidden_pair|hidden_single|naked_single,naked_single:42|hidden_single:11|hidden_pair:1,true,Requires hidden_pair; current rater classifies the puzzle as easy with score 126.
mastery_012,Mastery 12,assets/puzzles/mastery/mastery_01.json,000830007408702006200695300740100000009000060601050400174000030902000004300000690,596834127438712956217695348743126589859347261621958473174269835962583714385471692,32,hard,185,easy,125,true,1,52,hidden_pair|hidden_single|naked_pair|naked_single|pointing_pair,naked_single:47|naked_pair:1|hidden_pair:1|pointing_pair:1|hidden_single:2,true,"Requires hidden_pair, naked_pair, pointing_pair; current rater classifies the puzzle as easy with score 125."
mastery_050,Mastery 50,assets/puzzles/mastery/mastery_01.json,008009100200000597000203000000060940820590001009000028300020009084300010010940000,468759132231486597795213864173862945826594371549137628357621489984375216612948753,30,hard,185,easy,125,true,1,52,hidden_single|naked_pair|naked_single,hidden_single:16|naked_single:35|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 125.
mastery_080,Mastery 80,assets/puzzles/mastery/mastery_02.json,080190004070086000000000306002060000050900760703851040010509000000400608000010020,386195274274386195195274386942763851851942763763851942618529437529437618437618529,29,hard,185,easy,125,true,1,53,hidden_single|naked_pair|naked_single,naked_single:38|hidden_single:14|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 125.
mastery_088,Mastery 88,assets/puzzles/mastery/mastery_02.json,043001000000420000080750423005970000436005000002040080000000000100204030020600017,243861759579423861681759423815972346436185972792346185368517294157294638924638517,29,hard,185,easy,125,true,1,54,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:47|hidden_single:5|naked_pair:1|hidden_pair:1,true,"Requires hidden_pair, naked_pair; current rater classifies the puzzle as easy with score 125."
mastery_095,Mastery 95,assets/puzzles/mastery/mastery_02.json,000020050291000080360000209806010003120053000000087040083000905002300400000095000,748129356291536784365874219876412593124953867539687142683741925952368471417295638,30,hard,185,easy,125,true,1,52,hidden_single|naked_pair|naked_single,hidden_single:16|naked_single:35|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 125.
mastery_098,Mastery 98,assets/puzzles/mastery/mastery_02.json,080000601000503270040900058802004005490300020100000009000000013700000080000825006,385742691619583274247916358872694135496351827153278469528467913764139582931825746,29,hard,185,easy,125,true,1,53,hidden_single|naked_pair|naked_single,naked_single:38|hidden_single:14|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 125.
mastery_103,Mastery 103,assets/puzzles/mastery/mastery_02.json,060973020002000000700014000400002003600700000050000086083007062200000700970601030,865973421142586397739214658491862573628735914357149286583497162216358749974621835,29,hard,185,easy,125,true,1,53,hidden_single|naked_pair|naked_single,naked_single:38|hidden_single:14|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 125.
mastery_194,Mastery 194,assets/puzzles/mastery/mastery_04.json,501900024000407510000010030050000007209000300170060000010000000408100000900284070,561938724893427516742615839356892147289741365174563298617359482428176953935284671,28,hard,185,easy,125,true,1,54,hidden_pair|hidden_single|naked_single,naked_single:43|hidden_single:10|hidden_pair:1,true,Requires hidden_pair; current rater classifies the puzzle as easy with score 125.
mastery_252,Mastery 252,assets/puzzles/mastery/mastery_05.json,000082600456000308000600071130000009500001480064000200000000500670000800000500092,719382645456917328283654971132468759597231486864795213921843567675129834348576192,28,hard,185,easy,125,true,1,54,hidden_single|naked_pair|naked_single,naked_single:41|hidden_single:12|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 125.
mastery_032,Mastery 32,assets/puzzles/mastery/mastery_01.json,000800200070300094008057000009705010016930700800000003720460500600000027080000400,163849275572316894498257361349785612216934758857621943721463589634598127985172436,30,hard,185,easy,124,true,1,52,hidden_single|naked_pair|naked_single,hidden_single:15|naked_single:36|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 124.
mastery_051,Mastery 51,assets/puzzles/mastery/mastery_01.json,007002005005010003800560907300000070002000109060031802000007300070123048030840000,197382465645719283823564917319258674582476139764931852458697321976123548231845796,32,hard,185,easy,124,true,1,51,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:12|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 124.
mastery_059,Mastery 59,assets/puzzles/mastery/mastery_01.json,000400003637090405100700090300600008070000100500104027062540000000301086000006000,928415763637892415154763892341627958276958134589134627862549371495371286713286549,30,hard,185,easy,124,true,1,52,hidden_pair|hidden_single|naked_single,naked_single:38|hidden_single:13|hidden_pair:1,true,Requires hidden_pair; current rater classifies the puzzle as easy with score 124.
mastery_064,Mastery 64,assets/puzzles/mastery/mastery_02.json,284009306600420000001003840000070000063000097700040280010530008000000100806000700,284159376637428915591763842128975634463812597759346281912537468375684129846291753,30,hard,185,easy,124,true,1,52,hidden_single|naked_pair|naked_single,hidden_single:15|naked_pair:1|naked_single:36,true,Requires naked_pair; current rater classifies the puzzle as easy with score 124.
mastery_122,Mastery 122,assets/puzzles/mastery/mastery_03.json,046709000025000090903251000380000200007000000600000059009600070700002000400080925,846739512125468397973251684384975261597126438612843759259614873738592146461387925,29,hard,185,easy,124,true,1,54,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:48|hidden_single:4|naked_pair:1|hidden_pair:1,true,"Requires hidden_pair, naked_pair; current rater classifies the puzzle as easy with score 124."
mastery_189,Mastery 189,assets/puzzles/mastery/mastery_04.json,006804030058000607000000045009740013030900080800030000700410006000000000963000050,276854139458193627391672845629748513135926784847531962782415396514369278963287451,28,hard,185,easy,124,true,1,54,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:11|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 124.
mastery_225,Mastery 225,assets/puzzles/mastery/mastery_04.json,003504178000001000000062005006000547320005000047000000002009700000007080001280030,263594178495871263178362495816923547329745816547618329682439751934157682751286934,28,hard,185,easy,124,true,1,54,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:11|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 124.
mastery_243,Mastery 243,assets/puzzles/mastery/mastery_05.json,079000200000000879203000065000400007020896000500000000102000090094000000730004152,879645213465123879213789465986451327327896541541237986152378694694512738738964152,28,hard,185,easy,124,true,1,54,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:11|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 124.
mastery_247,Mastery 247,assets/puzzles/mastery/mastery_05.json,000200649000000005049080301067010030000000007934000002400006008258043000000000010,875231649321469875649785321567812934182394567934657182413976258258143796796528413,28,hard,185,easy,124,true,1,54,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:11|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 124.
mastery_267,Mastery 267,assets/puzzles/mastery/mastery_05.json,790000002800070005005400001009006100000010030070000286603100050010090000057000018,791635842842971365365482791539826174286714539174359286623148957418597623957263418,28,hard,185,easy,124,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:11|naked_single:42|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 124.
mastery_017,Mastery 17,assets/puzzles/mastery/mastery_01.json,009300002020968530503120000200006000600090243005000001002041000900000060000709305,869375412421968537573124896234816759618597243795432681352641978987253164146789325,31,hard,185,easy,123,true,1,51,hidden_single|naked_pair|naked_single,naked_single:34|hidden_single:16|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 123.
mastery_043,Mastery 43,assets/puzzles/mastery/mastery_01.json,200009035400010007000800000008006500003178026020053700000062390304000002670000000,287649135469315287135827469718296543543178926926453718851762394394581672672934851,30,hard,185,easy,123,true,1,52,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:14|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 123.
mastery_046,Mastery 46,assets/puzzles/mastery/mastery_01.json,420003001000045000703000502000000054001032008080450200007510020108000700000960005,425673981819245376763189542372896154541732698986451237697518423158324769234967815,30,hard,185,easy,123,true,1,52,hidden_single|naked_pair|naked_single,naked_single:37|hidden_single:14|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 123.
mastery_127,Mastery 127,assets/puzzles/mastery/mastery_03.json,683900000074000836200000000000000008006090405002801300000459280120006050000002000,683947512974215836251638749739524168816793425542861397367459281128376954495182673,29,hard,185,easy,123,true,1,53,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:12|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 123.
mastery_151,Mastery 151,assets/puzzles/mastery/mastery_03.json,030000000700030958500400000900700000080549007100680005070160080060008009000004601,632895174714236958598417362945721836386549217127683495479162583261358749853974621,29,hard,185,easy,123,true,1,53,hidden_single|naked_pair|naked_single,naked_single:40|hidden_single:12|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 123.
mastery_165,Mastery 165,assets/puzzles/mastery/mastery_03.json,000039000017040000308000546000097400900000068000360000020100053700600002006000104,465839721217546839398721546683297415972415368154368297829174653741653982536982174,28,hard,185,easy,123,true,1,54,hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:10|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 123.
mastery_193,Mastery 193,assets/puzzles/mastery/mastery_04.json,100085006009000080000009741000004869000000000030900207890206000400003670200000090,147385926629147583385629741712534869968712435534968217893276154451893672276451398,28,hard,185,easy,123,true,1,54,hidden_single|naked_pair|naked_single,hidden_single:10|naked_pair:1|naked_single:43,true,Requires naked_pair; current rater classifies the puzzle as easy with score 123.
mastery_231,Mastery 231,assets/puzzles/mastery/mastery_04.json,000034009000600000005800024000390008500042006009500002002000090058021000030900071,871234569243659187695817324124396758587142936369578412712463895958721643436985271,28,hard,185,easy,123,true,1,54,hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:10|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 123.
mastery_232,Mastery 232,assets/puzzles/mastery/mastery_04.json,000000507800005900000130000009610000005004000136508470008400000004090160070800050,391286547862745931457139682749613825285974316136528479618452793524397168973861254,28,hard,185,easy,123,true,1,54,hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:10|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 123.
mastery_234,Mastery 234,assets/puzzles/mastery/mastery_04.json,200070003004090100003500060000060800000000039309000247000830502750000300000050096,215476983674398125893512764427963851581724639369185247946831572752649318138257496,28,hard,185,easy,123,true,1,54,hidden_single|naked_pair|naked_single,naked_single:43|hidden_single:10|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 123.
mastery_010,Mastery 10,assets/puzzles/mastery/mastery_01.json,700005000090004010051069020027300000000648070006002009100900640030000051204500308,742135986698274513351869427527391864913648275486752139175983642839426751264517398,32,hard,185,easy,122,true,1,51,hidden_single|naked_pair|naked_single,naked_single:39|hidden_single:10|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 122.
mastery_015,Mastery 15,assets/puzzles/mastery/mastery_01.json,007009080428006500950000070000002040009081065004600390741003900005000400800000050,617359284428716539953824176576932841239481765184675392741563928365298417892147653,31,hard,185,easy,122,true,1,52,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:8|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 122.
mastery_028,Mastery 28,assets/puzzles/mastery/mastery_01.json,057100008000000413000600007090301005310806904000040100206008000089407020000000009,957134268628975413143682597794321685312856974865749132236598741589417326471263859,30,hard,185,easy,122,true,1,53,hidden_pair|hidden_single|naked_pair|naked_single,naked_single:47|hidden_single:4|naked_pair:1|hidden_pair:1,true,"Requires hidden_pair, naked_pair; current rater classifies the puzzle as easy with score 122."
mastery_030,Mastery 30,assets/puzzles/mastery/mastery_01.json,004000087000000100320080000080006900060000258009258040200870001708600320000005004,694132587875469132321587469582746913467913258139258746253874691748691325916325874,30,hard,185,easy,122,true,1,52,hidden_single|naked_pair|naked_single,naked_single:38|hidden_single:13|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 122.
mastery_040,Mastery 40,assets/puzzles/mastery/mastery_01.json,075286900100507002060000000000090000000105203000362490007000050080900027010023000,375286914194537682862419735623894571948175263751362498237648159486951327519723846,30,hard,185,easy,122,true,1,53,hidden_single|naked_pair|naked_single,naked_single:45|hidden_single:6|naked_pair:2,true,Requires naked_pair; current rater classifies the puzzle as easy with score 122.
mastery_140,Mastery 140,assets/puzzles/mastery/mastery_03.json,000009425000600001300502000004000002190050000500800079976001800000000907000706203,768139425452678391319542786684917532197253648523864179976321854231485967845796213,29,hard,185,easy,122,true,1,53,hidden_single|naked_pair|naked_single,naked_single:41|hidden_single:11|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 122.
mastery_195,Mastery 195,assets/puzzles/mastery/mastery_04.json,608002500000005300000080074090000005200000010004000860813020009040000007062054100,638472591427195386159683274391268745286547913574319862813726459945831627762954138,28,hard,185,easy,122,true,1,54,hidden_single|naked_pair|naked_single,naked_single:44|hidden_single:9|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 122.
mastery_238,Mastery 238,assets/puzzles/mastery/mastery_04.json,000920508005040000069000040092000080874009160000080000023000000508070001900000302,437926518185743926269518743392165487874239165651487239723691854548372691916854372,28,hard,185,easy,122,true,1,54,hidden_single|naked_pair|naked_single,naked_single:44|hidden_single:9|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 122.
mastery_008,Mastery 08,assets/puzzles/mastery/mastery_01.json,906340000280069000000850960003000070008075001090130402001400005009000300300590700,976341258285769143134852967613284579428975631597136482761423895859617324342598716,32,hard,185,easy,121,true,1,50,hidden_single|naked_pair|naked_single,naked_single:33|hidden_single:16|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 121.
mastery_035,Mastery 35,assets/puzzles/mastery/mastery_01.json,010007000200000005005690100063041002800060017040008603000920361600000000009030040,314587926296413875785692134963741582852369417147258693478925361631874259529136748,30,hard,185,easy,121,true,1,52,hidden_single|naked_pair|naked_single,naked_single:39|hidden_single:12|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 121.
mastery_067,Mastery 67,assets/puzzles/mastery/mastery_02.json,003000008000092030800401600208000000004603700005080940300725010001360000002000403,413576298567892134829431675278149356194653782635287941346725819981364527752918463,30,hard,185,easy,121,true,1,52,hidden_single|naked_single|pointing_pair,naked_single:41|hidden_single:10|pointing_pair:1,true,Requires pointing_pair; current rater classifies the puzzle as easy with score 121.
mastery_143,Mastery 143,assets/puzzles/mastery/mastery_03.json,248000090705000004000028053492007010307500020000040070070190000010003000800000040,248375196735619284169428753492837615387561429651942378576194832914283567823756941,29,hard,185,easy,121,true,1,53,hidden_single|naked_pair|naked_single,naked_single:42|hidden_single:10|naked_pair:1,true,Requires naked_pair; current rater classifies the puzzle as easy with score 121.
